Barcode	Position	gener	Logica	Bio	chimica	Mate	Score	Ateneo
444655332139743	414	6	7.5	34.5	13.8	10.4	72.2	torino
466534551358853	415	0	4.5	33	21	13.5	72	milano
564435541358744	416	2.6	7.5	28.5	15.7	17.6	71.9	esteri
656644331348943	417	4.5	7.5	29.2	14.2	16.5	71.9	esteri
454434333159945	418	1.5	5.6	29.6	19.1	16.1	71.9	esteri
554545331239754	419	4.5	6	31.1	17.2	13.1	71.9	bologna
454443553258753	420	3	7.5	31.1	14.2	16.1	71.9	esteri
455653351348954	421	0	7.5	31.1	21	12.3	71.9	esteri
654644433248844	422	3	4.1	31.1	22.5	11.2	71.9	esteri
454644342159853	423	1.5	7.5	32.6	20.6	9.7	71.9	esteri
465454531149954	424	1.5	2.6	32.6	20.6	14.6	71.9	esteri
466533531358944	425	1.1	4.1	32.6	20.6	13.5	71.9	esteri
555533331158853	426	2.6	6	32.6	19.5	11.2	71.9	esteri
556653353138844	427	-0.4	6	32.6	21	12.7	71.9	esteri
654635541159953	428	6	7.5	32.6	17.2	8.6	71.9	milano
455635531138754	429	1.1	4.5	32.6	20.6	13.1	71.9	padova
644435551248943	430	4.5	6	33	16.1	12.3	71.9	bologna
454655542339943	431	1.5	6	33	18.7	12.7	71.9	esteri
656543543258744	432	3	6	33	15.7	14.2	71.9	esteri
664545331149944	433	-0.4	7.5	33	19.1	12.7	71.9	esteri
666545331359845	434	6	6	34.5	13.8	11.6	71.9	bologna
465535431239743	435	1.1	2.2	34.5	20.6	13.5	71.9	esteri
565534553348755	436	1.5	4.1	34.5	18.7	13.1	71.9	milano
644533553149844	437	1.1	7.5	34.5	15.7	13.1	71.9	sapienza
645443541239844	438	4.5	5.6	30.7	18.7	12.3	71.8	sapienza
445544553359753	439	4.1	7.5	32.6	18.7	8.9	71.8	bari
546634441338743	440	6	3.7	32.6	15.3	14.2	71.8	torino
555443531349744	441	4.1	4.1	34.5	11.1	18	71.8	bologna
466453433339744	442	1.5	7.5	30	19.5	13.1	71.6	esteri
455445353258743	443	0	4.5	31.5	21	14.6	71.6	catania
664434542139754	444	1.5	3	31.5	19.1	16.5	71.6	esteri
545653532238845	445	4.5	6	33	18	10.1	71.6	milano
566553351138754	446	4.5	6	33	13.1	15	71.6	milano
644655532158943	447	1.5	4.5	34.5	20.6	10.5	71.6	esteri
555553342258943	448	1.5	4.5	34.5	22.5	8.6	71.6	padova
565555451259854	449	2.6	7.5	27.7	18	15.7	71.5	federico
666654353249744	450	6	7.5	29.2	15.7	13.1	71.5	bicocca
555634332349843	451	6	7.5	29.2	15.7	13.1	71.5	padova
455534553348843	452	1.5	5.6	30.7	20.6	13.1	71.5	esteri
645555533239745	453	3	5.6	30.7	22.5	9.7	71.5	lvanvitelli
455554431338743	454	-0.4	3.7	31.1	19.1	18	71.5	esteri
655553342338753	455	4.5	4.1	31.1	19.1	12.7	71.5	esteri
664535553348843	456	-0.4	5.6	31.1	20.6	14.6	71.5	esteri
666554351238953	457	-0.4	5.6	31.1	18.7	16.5	71.5	sapienza
465645442159855	458	-0.4	5.6	31.5	20.6	14.2	71.5	esteri
654453533348955	459	1.1	7.5	31.5	21	10.4	71.5	pavia
464554531239754	460	4.5	6	32.6	14.2	14.2	71.5	bologna
446455552359743	461	1.5	7.5	32.6	18.7	11.2	71.5	esteri
655643533138845	462	1.1	4.1	32.6	18.7	15	71.5	esteri
664454433348945	463	1.1	4.1	32.6	20.6	13.1	71.5	milano
555634433338844	464	2.6	6	32.6	15.7	14.6	71.5	padova
446434551148945	465	-0.4	5.6	32.6	20.6	13.1	71.5	pavia
564443541148943	466	2.6	5.6	33	16.8	13.5	71.5	bologna
456543351349753	467	3	6	33	18.7	10.8	71.5	esteri
565444431159944	468	1.5	3.7	34.5	18.7	13.1	71.5	bicocca
466454543358943	469	1.1	5.6	34.5	17.6	12.7	71.5	esteri
545644551338944	470	4.5	2.2	34.5	17.6	12.7	71.5	esteri
464633332258744	471	4.5	5.6	34.5	16.8	10.1	71.5	milano
655545543138953	472	2.2	7.5	34.5	17.2	10	71.4	bologna
664534352249943	473	1.5	5.6	30	19.1	15	71.2	esteri
554444342339744	474	1.5	3	31.1	21	14.6	71.2	esteri
445443541348755	475	1.1	6	31.5	21	11.6	71.2	esteri
564634542238853	476	1.5	6	31.5	21	11.2	71.2	esteri
444543332349953	477	4.5	6	33	14.2	13.5	71.2	esteri
454444342159955	478	0	2.6	33	19.1	16.5	71.2	esteri
454634433358843	479	1.5	4.1	33	19.5	13.1	71.2	esteri
464544553159753	480	3	4.5	33	17.6	13.1	71.2	esteri
564633453349855	481	0	5.6	33	17.6	15	71.2	esteri
665544341248753	482	0	6	33	17.2	15	71.2	esteri
546545432249943	483	3	4.1	33	22.5	8.6	71.2	sapienza
446544441149854	484	3	4.1	34.5	16.1	13.5	71.2	esteri
455653351259944	485	3	6	34.5	14.2	13.5	71.2	esteri
556634331358854	486	1.1	4.1	34.5	19.5	12	71.2	esteri
645443343259843	487	1.5	4.5	34.5	17.6	13.1	71.2	esteri
464543431148743	488	6	7.5	27.7	13.8	16.1	71.1	torino
655643451238953	489	1.5	5.6	28.8	22.5	12.7	71.1	esteri
454553552358844	490	0	5.6	30.7	20.6	14.2	71.1	esteri
556444433258854	491	1.5	5.6	30.7	20.6	12.7	71.1	esteri
644634433158745	492	1.1	7.5	30.7	18.7	13.1	71.1	esteri
446635551259943	493	2.6	3.7	31.1	19.1	14.6	71.1	esteri
544454441138845	494	4.1	6	31.1	19.1	10.8	71.1	esteri
464535343348953	495	2.6	4.1	32.6	18.7	13.1	71.1	esteri
556544332139755	496	3	3.7	32.6	19.1	12.7	71.1	padova
455544553349843	497	1.1	2.6	32.6	18.7	16.1	71.1	sapienza
544454342259753	498	1.1	1.8	34.5	22.5	11.2	71.1	esteri
464554542359943	499	2.2	7.5	28.8	20.6	11.9	71	esteri
556445333239954	500	4.1	7.5	28.8	16.8	13.8	71	esteri
456534441238853	501	6	7.5	30.7	11.1	15.7	71	parma
455553531258753	502	4.1	7.5	32.6	13	13.8	71	esteri
454433451338754	503	4.1	7.5	34.5	13	11.9	71	padova
655553343138954	504	2.2	7.5	34.5	14.9	11.9	71	sapienza
664543343148944	505	3	6	27.7	20.6	13.5	70.8	esteri
446544433139945	506	6	6	27.7	17.6	13.5	70.8	torino
454444351338944	507	1.5	7.5	29.6	20.6	11.6	70.8	esteri
654655542238845	508	4.5	7.5	29.6	19.1	10.1	70.8	esteri
664455452158843	509	1.1	7.5	31.1	13.1	18	70.8	esteri
566554351149753	510	3	6	31.5	17.2	13.1	70.8	esteri
665453351249854	511	3	7.5	31.5	15.7	13.1	70.8	esteri
454534543339954	512	0	4.5	32.6	18.7	15	70.8	esteri
444453451358844	513	3	4.1	32.6	19.5	11.6	70.8	milano
444534553139944	514	2.6	4.5	33	17.2	13.5	70.8	esteri
566453331139753	515	4.5	6	34.5	12.7	13.1	70.8	bologna
454555433338845	516	1.1	5.6	34.5	16.5	13.1	70.8	esteri
465635453159853	517	4.5	6	34.5	19.1	6.7	70.8	esteri
565544352138954	518	1.5	1.5	34.5	18.7	14.6	70.8	esteri
465455542239843	519	1.5	6	34.5	16.1	12.7	70.8	sapienza
666453341259843	520	4.5	7.5	25.4	17.2	16.1	70.7	bologna
546643532159954	521	4.5	6	29.2	16.8	14.2	70.7	esteri
546533543349743	522	-0.4	7.5	30.7	22.5	10.4	70.7	esteri
466454451338855	523	2.6	7.5	30.7	18.7	11.2	70.7	milano
456555451159853	524	6	1.8	31.1	22.5	9.3	70.7	esteri
565543331148954	525	6	4.1	33	13.4	14.2	70.7	bologna
455634553238853	526	2.6	7.5	34.5	13.4	12.7	70.7	esteri
555634351248855	527	2.2	4.1	34.5	16.8	13.1	70.7	esteri
546435442159944	528	0.7	6	34.5	18.7	10.8	70.7	torino
566533551348844	529	1.5	3	31.5	21	13.5	70.5	sapienza
565655551238843	530	6	7.5	27.7	13.1	16.1	70.4	sapienza
454544453239954	531	6	6	28.1	15.7	14.6	70.4	torino
656634441149844	532	3	7.5	29.6	15.7	14.6	70.4	bologna
664535333248843	533	1.1	6	29.6	20.6	13.1	70.4	esteri
444554352248845	534	1.5	7.5	30	19.1	12.3	70.4	esteri
464643453339945	535	4.1	7.5	30.7	15	13.1	70.4	lvanvitelli
566655431159745	536	4.1	7.5	30.7	16.1	12	70.4	lvanvitelli
444434341359955	537	4.5	4.1	31.5	15.7	14.6	70.4	esteri
456644343138854	538	1.5	4.5	31.5	20.6	12.3	70.4	esteri
465455531158755	539	1.1	7.5	31.5	16.8	13.5	70.4	esteri
646534451258944	540	1.1	7.5	31.5	19.5	10.8	70.4	esteri
554643552348854	541	6	6	32.6	17.2	8.6	70.4	bari
665545452349754	542	1.5	6	32.6	18.7	11.6	70.4	bologna
456633553238955	543	1.5	6	32.6	19.1	11.2	70.4	esteri
544453432239744	544	1.5	6	32.6	15.3	15	70.4	esteri
564533451349754	545	4.5	6	32.6	17.6	9.7	70.4	esteri
644433433338955	546	1.5	2.6	32.6	19.1	14.6	70.4	esteri
446655533258754	547	3	6	33	14.2	14.2	70.4	esteri
545655353358753	548	1.5	4.1	33	17.2	14.6	70.4	esteri
656533541149853	549	3	5.6	33	15.7	13.1	70.4	esteri
565634332148753	550	6	5.6	34.5	11.2	13.1	70.4	bicocca
554644433258844	551	4.5	5.6	34.5	12.7	13.1	70.4	esteri
565635333359944	552	1.5	2.2	34.5	17.2	15	70.4	esteri
664643551148743	553	0	3	34.5	18.7	14.2	70.4	esteri
665445352339944	554	1.5	2.6	34.5	20.6	11.2	70.4	esteri
644545551149843	555	1.1	5.6	30.7	20.6	12.3	70.3	esteri
646654442238743	556	1.1	3.7	30.7	22.5	12.3	70.3	esteri
665534431248743	557	4.1	5.6	30.7	17.2	12.7	70.3	esteri
666633551159843	558	1.1	3.7	30.7	22.5	12.3	70.3	milano
564633431359754	559	2.6	4.1	31.1	18.7	13.8	70.3	torino
545445343259744	560	0.7	7.5	32.6	15.7	13.8	70.3	esteri
654653352238855	561	2.2	7.5	32.6	17.2	10.8	70.3	esteri
456634452349745	562	1.1	7.5	32.6	18.7	10.4	70.3	milano
456455433158844	563	1.1	4.1	34.5	13	17.6	70.3	esteri
564534452338944	564	2.2	6	34.5	18.7	8.9	70.3	esteri
446435441259943	565	4.5	7.5	29.6	16.5	12	70.1	pavia
446443551358845	566	3	7.5	31.5	14.6	13.5	70.1	esteri
466653553248853	567	1.5	7.5	31.5	16.1	13.5	70.1	esteri
564655531138745	568	4.5	4.5	31.5	14.6	15	70.1	esteri
665533343149844	569	1.5	4.1	31.5	19.5	13.5	70.1	esteri
446455433238743	570	1.5	6	33	16.5	13.1	70.1	esteri
455443343249744	571	1.5	5.6	33	18	12	70.1	esteri
655654431358854	572	1.5	3	33	19.1	13.5	70.1	esteri
556535533159944	573	1.5	4.1	34.5	16.5	13.5	70.1	esteri
565544543238853	574	0	3	34.5	20.6	12	70.1	esteri
464443442248955	575	2.6	6	34.5	16.5	10.5	70.1	padova
545453431338843	576	1.5	7.5	29.2	17.2	14.6	70	esteri
465635332158753	577	3	5.6	29.6	18.7	13.1	70	esteri
466534543249753	578	2.6	6	29.6	18.7	13.1	70	esteri
644435443248855	579	1.5	6	29.6	18.7	14.2	70	esteri
665434432349753	580	0	7.5	29.6	20.6	12.3	70	esteri
655635531338744	581	1.1	5.6	29.6	19.1	14.6	70	pavia
646543451338854	582	1.1	6	30.7	21	11.2	70	esteri
446553351359753	583	0	4.5	30.7	16.8	18	70	milano
454644353249943	584	2.6	7.5	30.7	14.2	15	70	milano
665534441349854	585	4.5	7.5	30.7	12.7	14.6	70	torvergata
445445441238845	586	0	5.6	31.1	20.6	12.7	70	esteri
544554453138754	587	2.6	6	31.1	18.7	11.6	70	esteri
656544443338753	588	1.5	1.8	31.1	20.6	15	70	esteri
664545542259943	589	1.1	7.5	31.5	15.3	14.6	70	esteri
454534443239944	590	1.5	4.5	32.6	16.8	14.6	70	esteri
446454433139753	591	1.5	7.5	32.6	18.7	9.7	70	milano
566543331349745	592	3	4.1	32.6	18.7	11.6	70	sapienza
465445453239853	593	1.5	7.5	32.6	17.6	10.8	70	torvergata
556433351159743	594	3	7.5	33	11.9	14.6	70	esteri
465635451358945	595	-0.4	5.6	34.5	19.1	11.2	70	esteri
546434333358753	596	-0.4	4.1	34.5	18.7	13.1	70	esteri
554555533238844	597	-0.4	6	34.5	14.9	15	70	esteri
654435551348853	598	1.1	-1.2	34.5	19.1	16.5	70	esteri
456443441149745	599	6	4.1	34.5	12.3	13.1	70	torino
566455441239744	600	1.1	3.7	28.8	18.7	17.6	69.9	esteri
646634541259855	601	-1.2	3.7	32.6	18.7	16.1	69.9	esteri
655645542159754	602	0.7	5.6	32.6	18.7	12.3	69.9	esteri
455533443349745	603	1.5	6	31.1	17.6	13.5	69.7	esteri
546553552249744	604	3	6	31.5	17.6	11.6	69.7	esteri
445455432259743	605	1.1	6	31.5	21	10.1	69.7	milano
545635342358953	606	1.5	4.5	33	14.2	16.5	69.7	esteri
555454431158955	607	3	7.5	33	11.6	14.6	69.7	esteri
446634353239745	608	4.5	6	33	14.6	11.6	69.7	pavia
554445551249853	609	3	4.5	33	17.6	11.6	69.7	torvergata
555633533339943	610	1.1	7.5	34.5	13.1	13.5	69.7	bologna
546555333239944	611	0	3	34.5	17.2	15	69.7	esteri
456454343249944	612	1.5	3	34.5	19.1	11.6	69.7	federico
454544431138754	613	1.1	3	34.5	18	13.1	69.7	milano
646555342338854	614	1.5	4.1	26.9	22.5	14.6	69.6	esteri
465544543149954	615	4.5	5.6	27.7	20.6	11.2	69.6	esteri
566655541258953	616	2.6	6	29.2	19.1	12.7	69.6	esteri
556643431248944	617	3	5.6	29.2	17.6	14.2	69.6	padova
455635552159743	618	3	6	30.7	15.7	14.2	69.6	esteri
664655353348945	619	1.5	4.1	30.7	18.7	14.6	69.6	esteri
546534442349844	620	6	6	31.1	19.1	7.4	69.6	bologna
566445443348844	621	1.5	6	31.1	16.8	14.2	69.6	esteri
644635541338745	622	3	4.1	31.1	15.3	16.1	69.6	esteri
455555343348845	623	3	7.5	31.1	15.7	12.3	69.6	milano
544453432248943	624	4.5	4.5	32.6	16.8	11.2	69.6	milano
546443433238744	625	-0.8	5.6	33	20.6	11.2	69.6	esteri
446654431348853	626	2.6	7.5	33	12.7	13.8	69.6	lvanvitelli
444634431359954	627	-0.8	4.1	34.5	18.7	13.1	69.6	esteri
445653451149745	628	4.5	4.1	34.5	15.3	11.2	69.6	esteri
545534451248955	629	0	4.1	34.5	13	18	69.6	esteri
646444451358945	630	1.1	2.6	34.5	18.7	12.7	69.6	esteri
455653551139855	631	1.5	3.7	34.5	19.1	10.8	69.6	milano
645544341158854	632	3	7.5	25.1	16.1	17.6	69.3	esteri
645543353238745	633	0	6	28.1	18.7	16.5	69.3	esteri
465435343248955	634	6	7.5	28.1	13.5	14.2	69.3	torino
566443431159744	635	4.5	6	29.2	16.5	13.1	69.3	catania
566454433159953	636	0	7.5	29.2	17.6	15	69.3	esteri
445455433159844	637	1.1	7.5	29.6	17.6	13.5	69.3	esteri
565643451349753	638	6	5.6	31.1	14.6	12	69.3	padova
664455452358854	639	4.5	7.5	31.5	13.1	12.7	69.3	bologna
464544531148755	640	1.5	6	32.6	14.2	15	69.3	esteri
464644451158944	641	1.5	1.5	32.6	20.6	13.1	69.3	esteri
656434531339945	642	1.5	2.6	32.6	21	11.6	69.3	esteri
455435432258945	643	2.6	6	33	13.1	14.6	69.3	bologna
656643432139945	644	4.5	5.6	33	13.1	13.1	69.3	bologna
444533533248853	645	0	4.5	33	18.7	13.1	69.3	esteri
455633342348754	646	1.5	0.3	33	21	13.5	69.3	esteri
545435342148854	647	0	4.1	33	21	11.2	69.3	esteri
556545551249944	648	3	4.5	33	14.6	14.2	69.3	pavia
565554531148854	649	-0.8	4.1	33	18	15	69.3	pavia
446543351349755	650	3	4.5	34.5	14.2	13.1	69.3	esteri
554645333338845	651	3	6	34.5	17.6	8.2	69.3	esteri
644645453139744	652	4.5	2.6	34.5	16.1	11.6	69.3	esteri
644653433159853	653	-0.4	0	34.5	20.6	14.6	69.3	esteri
646443332339945	654	1.5	4.1	34.5	15.7	13.5	69.3	esteri
654443431358745	655	0	6	34.5	17.2	11.6	69.3	esteri
454553532338854	656	3	3	34.5	19.1	9.7	69.3	torvergata
646455333148754	657	4.5	2.2	27.3	19.1	16.1	69.2	esteri
565544441338853	658	4.5	7.5	29.6	13.4	14.2	69.2	padova
666635553348943	659	1.5	3.7	30.7	18.7	14.6	69.2	dent_sienna
644534451248744	660	4.5	6	30.7	10.4	17.6	69.2	pavia
465655353138743	661	1.1	7.5	32.6	17.2	10.8	69.2	esteri
546554352239754	662	1.5	5.6	32.6	18.7	10.8	69.2	esteri
655454431249855	663	3	4.1	32.6	17.2	12.3	69.2	esteri
664434352339754	664	2.6	3.7	32.6	18.7	11.6	69.2	esteri
666533351259854	665	1.5	5.6	32.6	14.9	14.6	69.2	esteri
446655452349953	666	1.1	4.1	32.6	18.7	12.7	69.2	milano
454554533259743	667	1.5	4.1	32.6	20.6	10.4	69.2	milano
656543542238855	668	3	5.6	32.6	13.8	14.2	69.2	torino
664644441348845	669	2.6	6	33	15.3	12.3	69.2	esteri
455635353258945	670	4.1	6	34.5	13.8	10.8	69.2	bologna
456433452258944	671	1.1	4.1	34.5	18.7	10.8	69.2	esteri
555634542348954	672	2.6	6	34.5	12.3	13.8	69.2	esteri
666643453238844	673	2.6	6	34.5	15.3	10.8	69.2	esteri
654643553258845	674	1.1	2.6	34.5	18.7	12.3	69.2	milano
565434331149944	675	2.2	7.5	26.9	16.8	15.7	69.1	esteri
455655341338855	676	4.1	3.7	32.6	13	15.7	69.1	esteri
455643543238743	677	0	0	33	21	15	69	esteri
455543333259853	678	3	7.5	26.2	17.2	15	68.9	esteri
456633542359944	679	4.5	6	29.2	14.2	15	68.9	padova
455555533339955	680	3	6	29.6	16.1	14.2	68.9	milano
666434543239853	681	4.5	7.5	30	15.3	11.6	68.9	esteri
666655541359954	682	3	6	31.1	15.7	13.1	68.9	sapienza
555554333158853	683	1.1	7.5	31.5	12.7	16.1	68.9	bologna
665543432249943	684	1.5	4.1	31.5	17.2	14.6	68.9	esteri
644533551148753	685	2.6	3.7	31.5	17.6	13.5	68.9	parma
666634443359953	686	-0.4	4.5	32.6	17.2	15	68.9	esteri
444544431258944	687	1.5	4.1	32.6	18.7	12	68.9	milano
644534551158854	688	0	7.5	33	18.7	9.7	68.9	esteri
644653532138843	689	1.5	3.7	33	19.1	11.6	68.9	esteri
665444443339844	690	4.5	4.1	33	14.2	13.1	68.9	federico
556645543159945	691	2.6	6	33	15.7	11.6	68.9	messina
464654341349844	692	4.5	4.1	34.5	11.2	14.6	68.9	bologna
556435443159953	693	2.6	4.5	34.5	12.7	14.6	68.9	bologna
454553552148853	694	3	4.1	34.5	12.3	15	68.9	esteri
554435341158953	695	-0.4	6	34.5	19.1	9.7	68.9	esteri
655633553159844	696	4.1	6	34.5	15.7	8.6	68.9	esteri
645544443248845	697	0	1.1	34.5	19.1	14.2	68.9	padova
444543341259945	698	4.5	5.6	29.2	17.6	11.9	68.8	esteri
446634343248855	699	2.2	5.6	30.7	17.2	13.1	68.8	esteri
565555543159955	700	4.5	5.6	31.1	14.9	12.7	68.8	lvanvitelli
665635332148755	701	1.1	3.7	32.6	20.6	10.8	68.8	sapienza
546644433339843	702	4.1	4.1	34.5	14.9	11.2	68.8	esteri
644554543238955	703	0.7	7.5	34.5	13.4	12.7	68.8	esteri
465543453338755	704	3	6	28.5	18	13.1	68.6	esteri
666445431249754	705	3	4.5	28.5	16.1	16.5	68.6	esteri
554654353249854	706	3	4.5	30	18	13.1	68.6	esteri
655553532238953	707	4.5	4.5	30	16.1	13.5	68.6	esteri
664555342248754	708	0	7.5	30	14.6	16.5	68.6	esteri
654643432349744	709	1.5	4.5	31.5	18	13.1	68.6	bologna
566533553259854	710	4.5	4.5	32.6	16.5	10.5	68.6	lvanvitelli
446535342159844	711	4.5	7.5	33	13.1	10.5	68.6	esteri
655655433139744	712	1.1	4.5	34.5	18	10.5	68.6	milano
545433331248845	713	4.5	7.5	24.3	18	14.2	68.5	catania
646554442349844	714	1.5	7.5	27.7	18.7	13.1	68.5	esteri
655444433259755	715	1.5	5.6	27.7	18.7	15	68.5	esteri
654633431249855	716	2.6	7.5	29.2	13.1	16.1	68.5	bari
554453331138944	717	1.5	3.7	29.6	21	12.7	68.5	esteri
545433533149944	718	1.1	4.1	30	21	12.3	68.5	esteri
545445341358743	719	6	6	30.7	16.1	9.7	68.5	esteri
544434341249743	720	1.5	4.5	31.1	20.6	10.8	68.5	esteri
654454442259755	721	2.6	6	31.1	12.3	16.5	68.5	esteri
454634542159755	722	2.6	6	31.1	11.2	17.6	68.5	federico
656545342158745	723	1.1	2.6	31.5	20.6	12.7	68.5	esteri
444545333139845	724	1.1	4.1	33	17.2	13.1	68.5	esteri
666645332239944	725	1.5	2.2	33	18.7	13.1	68.5	padova
445554332359953	726	-0.4	4.1	34.5	17.2	13.1	68.5	esteri
465533343239843	727	1.5	2.2	34.5	13.8	16.5	68.5	esteri
465653343258853	728	0	2.2	34.5	15.7	16.1	68.5	esteri
466445342348955	729	3	4.1	34.5	13.8	13.1	68.5	esteri
545444532159945	730	0	2.6	34.5	18.7	12.7	68.5	esteri
565535532138955	731	1.5	2.6	34.5	17.2	12.7	68.5	esteri
646644533138755	732	1.1	4.1	34.5	13.8	15	68.5	esteri
665655342249755	733	4.1	7.5	28.8	13.8	14.2	68.4	dent_sienna
444434341248944	734	2.2	6	30.7	18.7	10.8	68.4	esteri
645443542258744	735	2.6	3.7	30.7	17.2	14.2	68.4	esteri
566443433238754	736	2.6	5.6	31.1	13	16.1	68.4	esteri
656435551249845	737	4.1	4.1	32.6	14.9	12.7	68.4	esteri
545644443138943	738	6	5.6	32.6	11.9	12.3	68.4	lvanvitelli
554453542349843	739	4.1	2.2	34.5	15.7	11.9	68.4	bologna
544535453158853	740	2.6	4.5	28.5	17.6	15	68.2	esteri
464535443248944	741	4.5	4.1	28.5	16.5	14.6	68.2	sapienza
465443552248944	742	3	7.5	30	13.5	14.2	68.2	esteri
454644531159745	743	1.5	4.5	31.1	17.6	13.5	68.2	esteri
445634333238844	744	0	4.5	31.5	20.6	11.6	68.2	sapienza
655545441348754	745	4.5	6	31.5	14.6	11.6	68.2	sapienza
655544442258754	746	0	6	32.6	17.6	12	68.2	esteri
465453543259754	747	1.5	6	33	16.5	11.2	68.2	esteri
545444333148743	748	1.5	4.1	33	21	8.6	68.2	esteri
554633353138853	749	4.5	2.6	33	15	13.1	68.2	esteri
555633341339943	750	0	6	33	17.6	11.6	68.2	esteri
444535451258953	751	6	6	33	8.2	15	68.2	sapienza
654635442358843	752	4.5	4.5	34.5	13.1	11.6	68.2	bari
644545552339944	753	6	6	34.5	11.6	10.1	68.2	bologna
545554442358853	754	0	0	34.5	18.7	15	68.2	esteri
664545332339753	755	3	6	29.2	17.6	12.3	68.1	esteri
456655341158954	756	0	5.6	29.2	21	12.3	68.1	milano
655634553239844	757	6	7.5	29.2	15.3	10.1	68.1	parma
565653332238755	758	3	5.6	29.6	16.1	13.8	68.1	padova
446433333138755	759	0	6	30.7	20.6	10.8	68.1	esteri
456644532338745	760	2.6	3	30.7	17.2	14.6	68.1	esteri
654433431339955	761	2.6	7.5	30.7	15.7	11.6	68.1	esteri
544553431349754	762	-0.4	6	30.7	22.5	9.3	68.1	sapienza
546544432348945	763	2.6	5.6	31.1	17.6	11.2	68.1	esteri
465433543248753	764	6	6	31.5	15.7	8.9	68.1	bicocca
664633443239845	765	1.5	4.1	31.5	18.7	12.3	68.1	milano
655434351259855	766	0	4.5	32.6	16.8	14.2	68.1	esteri
556435351258954	767	4.5	6	32.6	13.8	11.2	68.1	milano
465533533238943	768	2.6	4.1	32.6	15.7	13.1	68.1	padova
644445441148843	769	2.6	6	33	15.3	11.2	68.1	dent_sienna
664633531248753	770	2.6	6	34.5	10.4	14.6	68.1	bologna
656634331339743	771	4.1	7.5	25.4	16.8	14.2	68	esteri
656434352159954	772	4.5	3.7	29.2	18.7	11.9	68	esteri
454633433148954	773	2.6	3.7	30.7	17.2	13.8	68	esteri
665543342149954	774	0.7	5.6	30.7	18.7	12.3	68	esteri
645654441339854	775	4.1	4.1	32.6	11.5	15.7	68	bari
464635353258744	776	2.2	6	32.6	14.9	12.3	68	bologna
666645453239845	777	1.5	6	26.6	22.5	11.2	67.8	milano
445445341358755	778	1.5	6	27.7	19.5	13.1	67.8	esteri
456554542139954	779	1.5	6	28.1	18.7	13.5	67.8	torino
554643351358855	780	1.5	4.5	30.7	19.5	11.6	67.8	sapienza
564545443338845	781	1.1	6	31.5	14.2	15	67.8	esteri
654553432338945	782	4.5	4.1	31.5	15	12.7	67.8	esteri
655444541348855	783	2.6	6	31.5	16.1	11.6	67.8	torino
555555343359953	784	3	6	32.6	9.7	16.5	67.8	bari
566453533239843	785	1.5	6	32.6	19.1	8.6	67.8	esteri
644653333348954	786	1.5	2.2	32.6	21	10.5	67.8	esteri
444555353258845	787	0	5.6	33	16.5	12.7	67.8	esteri
465655453158744	788	4.5	6	33	14.6	9.7	67.8	esteri
544453351139945	789	1.5	2.2	33	20.6	10.5	67.8	esteri
546433452358845	790	0	4.5	33	19.1	11.2	67.8	esteri
546544553249943	791	1.5	1.5	33	17.2	14.6	67.8	esteri
644544332139953	792	1.5	4.1	33	19.5	9.7	67.8	esteri
664633343249943	793	0	4.5	33	16.8	13.5	67.8	esteri
555643531258844	794	3	4.1	33	15.7	12	67.8	torino
455433331238745	795	3	3	34.5	15.3	12	67.8	catania
444543531149954	796	4.5	2.2	34.5	16.5	10.1	67.8	esteri
465643442259954	797	3	2.2	34.5	19.1	9	67.8	esteri
565433351148745	798	1.1	6	34.5	14.6	11.6	67.8	esteri
654543453138843	799	0	6	34.5	15.7	11.6	67.8	esteri
664644351158955	800	2.6	3	34.5	14.2	13.5	67.8	pavia
544533431339743	801	2.6	6	34.5	16.5	8.2	67.8	torino
555643353149945	802	2.6	6	29.2	14.2	15.7	67.7	padova
644555333259954	803	1.1	7.5	29.6	13.4	16.1	67.7	esteri
446643533349845	804	1.1	6	30.7	16.8	13.1	67.7	esteri
645454532238854	805	3	7.5	30.7	15.7	10.8	67.7	esteri
645535553239755	806	4.5	6	30.7	15.3	11.2	67.7	esteri
645644452248854	807	1.1	5.6	30.7	18	12.3	67.7	esteri
646553433339943	808	2.6	4.1	30.7	17.2	13.1	67.7	esteri
654453352358945	809	1.1	7.5	30.7	17.6	10.8	67.7	esteri
544654541149954	810	6	4.1	30.7	13.8	13.1	67.7	torino
566654441359755	811	2.6	6	31.1	14.9	13.1	67.7	bologna
465635453258944	812	3	7.5	31.1	13.8	12.3	67.7	esteri
545534543338955	813	4.1	5.6	31.1	12.3	14.6	67.7	esteri
654554553238853	814	2.6	5.6	31.5	13.8	14.2	67.7	milano
554443542158854	815	2.6	6	32.6	15.3	11.2	67.7	torino
566554441139954	816	2.6	5.6	34.5	13.8	11.2	67.7	padova
555544351258744	817	4.1	7.5	29.2	13	13.8	67.6	bologna
555435352348743	818	2.6	5.6	30.7	18.7	10	67.6	esteri
564544332259943	819	1.5	4.5	28.5	21	12	67.5	esteri
566654353158953	820	1.5	6	28.5	16.5	15	67.5	esteri
654444551139955	821	3	3	28.5	19.5	13.5	67.5	esteri
555645543158845	822	4.5	6	30	13.5	13.5	67.5	bicocca
644634453249745	823	6	6	30	12	13.5	67.5	milano
444655453248845	824	0	6	34.5	21	6	67.5	bologna
665454443258854	825	1.5	3	34.5	15	13.5	67.5	esteri
